,Wingspan,Chordlen,H.S. Span,H.S. Chordlen,Min Power,Prod. Power,Power Ratio,Cm-Cp Hor Stab Dist,Min Sink,Eff. Mass,Lift Ratio,Wing Reynolds,Hor Stab Reynolds
0,2.875,0.381453632189414,0.625,0.125,14.308843100910297,200.2625,13.995715697466816,0.22477133366272475,7.529000000000001,2.816358735368215,8.99085334650899,202151.36177617364,66243.75307946788
0,2.875,0.381453632189414,0.625,0.25,15.300496972338626,213.79375,13.972993843697509,0.14373362538873408,7.716,2.9495437361489785,5.749345015549363,207172.25494288158,135778.13753783348
0,2.875,0.381453632189414,0.75,0.125,14.349741975254762,202.96875,14.144418091280455,0.22443986408672748,7.537000000000001,2.821910501894726,8.977594563469099,202366.15934480284,66314.14091644964
0,2.875,0.381453632189414,0.75,0.25,15.451173049322906,219.20624999999998,14.187029638478222,0.14371943497867887,7.745,2.9695572445983296,5.748777399147154,207950.89612916252,136288.4493559513
0,2.875,0.381453632189414,0.875,0.125,14.390682448170303,205.67499999999998,14.292233932668735,0.22410918932073504,7.545000000000001,2.827463226045109,8.964367572829401,202580.95691343208,66384.52875343141
0,2.875,0.381453632189414,0.875,0.25,15.601978478988615,224.61874999999998,14.396811936543621,0.14370626545126433,7.773000000000001,2.9895309794739577,5.748250618050573,208702.68761936476,136781.1642148237
0,2.875,0.381453632189414,1.0,0.125,14.431869323512421,208.38125,14.43896458101273,0.22377930716582117,7.554,2.8330441752484186,8.951172286632847,202822.6041781399,66463.7150700359
0,2.875,0.381453632189414,1.0,0.25,15.753576007225224,230.03124999999997,14.60184340968034,0.14369408502965195,7.8020000000000005,3.00955215302084,5.747763401186077,209481.3288056457,137291.47603294151
0,2.875,0.381453632189414,1.125,0.125,14.472893529656364,211.08749999999998,14.58502403596497,0.22345021555774172,7.562,2.8385988873377968,8.938008622309669,203037.40174676914,66534.10290701767
0,2.875,0.381453632189414,1.125,0.25,15.905295385529554,235.44375,14.802853030582751,0.14368286288382648,7.83,3.0295332496008838,5.747314515353059,210233.12029584797,137784.1908918139
0,2.875,0.5721804482841211,0.5,0.125,22.57680937981285,259.79999999999995,11.507383334347555,0.1657862836889848,9.568,3.9896296560642304,6.631451347559391,385346.83812081866,84183.85303019638
0,2.875,0.5721804482841211,0.5,0.25,23.355092968870412,270.625,11.587408380720696,0.14360831980322805,9.69,4.084641245518712,5.744332792129122,390260.33250321203,170514.53508833674
0,2.875,0.5721804482841211,0.625,0.125,22.623077848384625,262.50624999999997,11.60347198375326,0.16567448963768586,9.575,3.995285290209637,6.626979585507434,385628.75992964447,84245.44238755542
0,2.875,0.5721804482841211,0.625,0.25,23.521493958707666,276.03749999999997,11.735542839438171,0.14360537959357325,9.717,4.104829646442635,5.74421518374293,391347.74519439746,170989.6529879637
0,2.875,0.5721804482841211,0.75,0.125,22.669686721278225,265.2125,11.698992723665041,0.16554730278996255,9.583,4.001008306313013,6.621892111598502,385950.9562825883,84315.8302245372
0,2.875,0.5721804482841211,0.75,0.25,23.68781608298893,281.45,11.88163564821492,0.14360223989619078,9.743,4.124967244820864,5.744089595847631,392394.8833414649,171447.1739283452
0,2.875,0.5721804482841211,0.875,0.125,22.71601473961336,267.91875,11.794267307495158,0.16543651782977245,9.59,4.006664360093465,6.617460713190898,386232.87809141417,84377.41958189625
0,2.875,0.5721804482841211,0.875,0.25,23.85523503174181,286.86249999999995,12.025138281735657,0.14359902512168646,9.77,4.145163888065443,5.743961004867458,393482.2960326503,171922.29182797213
0,2.875,0.5721804482841211,1.0,0.125,22.762683529671055,270.625,11.888976079961818,0.16531047948817834,9.597999999999999,4.01238785233573,6.612419179527134,386555.07444435795,84447.80741887802
0,2.875,0.5721804482841211,1.0,0.25,24.022766386578105,292.275,12.166583785425253,0.14359548516988727,9.796999999999999,4.165363490847937,5.74381940679549,394569.70872383565,172397.40972759906
0,2.875,0.5721804482841211,1.125,0.125,22.80945943812838,273.33124999999995,11.983241020745034,0.1652006953225229,9.606,4.018091117777789,6.608027812900916,386877.27079730184,84518.19525585978
0,2.875,0.5721804482841211,1.125,0.25,24.19047723903505,297.6875,12.305978797294477,0.14359187969799955,9.823,4.18551270845064,5.743675187919981,395616.84687090316,172854.93066798057
0,2.875,0.762907264378828,0.5,0.125,36.2611386902624,384.28749999999997,10.597778058834013,0.15561813580129238,10.0,5.486638469143057,6.224725432051695,536993.9215730472,87984.79622721193
0,2.875,0.762907264378828,0.5,0.25,37.18603024497189,395.11249999999995,10.625293891203272,0.14013229569091867,10.0,5.5687142113217565,5.605291827636747,536993.9215730472,175969.59245442387
0,2.875,0.762907264378828,0.625,0.125,36.31916803870181,386.99375,10.6553583382642,0.15561813580129238,10.0,5.49182411405005,6.224725432051695,536993.9215730472,87984.79622721193
0,2.875,0.762907264378828,0.625,0.25,37.39916188202243,400.525,10.709464593444007,0.14013229569091867,10.0,5.587456790949725,5.605291827636747,536993.9215730472,175969.59245442387
0,2.875,0.762907264378828,0.75,0.125,36.37725220712952,389.7,10.712738768202598,0.15561813580129238,10.0,5.497009758957042,6.224725432051695,536993.9215730472,87984.79622721193
0,2.875,0.762907264378828,0.75,0.25,37.613009649486855,405.9375,10.792475895518722,0.14013229569091867,10.0,5.606199370577693,5.605291827636747,536993.9215730472,175969.59245442387
0,2.875,0.762907264378828,0.875,0.125,36.435391195545535,392.40625,10.769920045430286,0.15561813580129238,10.0,5.502195403864034,6.224725432051695,536993.9215730472,87984.79622721193
0,2.875,0.762907264378828,0.875,0.25,37.8275735473652,411.34999999999997,10.874342745905565,0.14013229569091867,10.0,5.624941950205663,5.605291827636747,536993.9215730472,175969.59245442387
0,2.875,0.762907264378828,1.0,0.125,36.49358500394984,395.11249999999995,10.826902864085165,0.15561813580129238,10.0,5.507381048771026,6.224725432051695,536993.9215730472,87984.79622721193
0,2.875,0.762907264378828,1.0,0.25,38.04285357565741,416.7625,10.955079885665437,0.14013229569091867,10.0,5.643684529833632,5.605291827636747,536993.9215730472,175969.59245442387
0,2.875,0.762907264378828,1.125,0.125,36.55183363234244,397.81874999999997,10.883687915672578,0.15561813580129238,10.0,5.512566693678018,6.224725432051695,536993.9215730472,87984.79622721193
0,2.875,0.762907264378828,1.125,0.25,38.25884973436353,422.17499999999995,11.034701851498914,0.14013229569091867,10.0,5.6624271094616,5.605291827636747,536993.9215730472,175969.59245442387
0,3.0,0.190726816094707,0.5,0.125,10.197483487262385,75.77499999999999,7.430754861692111,0.3380075633890629,5.9670000000000005,2.116189477757664,13.520302535562516,80106.06825065931,52500.52790877737
0,3.0,0.190726816094707,0.5,0.25,10.975410715748817,86.6,7.890365312319116,0.15569424558303482,6.147,2.2292210800410985,6.227769823321393,82522.54089773801,108168.50848173436
0,3.0,0.190726816094707,0.625,0.125,10.235154472163776,78.48124999999999,7.667812949325088,0.3369648152743941,5.976000000000001,2.121647657405653,13.478592610975763,80226.89188301325,52579.71422538186
0,3.0,0.190726816094707,0.625,0.25,11.116381451560367,92.01249999999999,8.277198870958546,0.15550348010066606,6.178000000000001,2.2491049894077926,6.220139204026642,82938.71118695714,108714.01421834309
0,3.0,0.190726816094707,0.75,0.125,10.272764275596058,81.1875,7.903179496960592,0.33580681925689554,5.985,2.1271228073944055,13.432272770275821,80347.71551536719,52658.900541986346
0,3.0,0.190726816094707,0.75,0.25,11.257716617268816,97.425,8.654063991143156,0.15531056087730535,6.2090000000000005,2.2689960531153592,6.212422435092214,83354.88147617625,109259.5199549518
0,3.0,0.190726816094707,0.875,0.125,10.310415392023755,83.89375,8.136796318109655,0.33466445820152313,5.994000000000001,2.1325979659549334,13.386578328060924,80468.53914772112,52738.08685859084
0,3.0,0.190726816094707,0.875,0.25,11.399571834916383,102.83749999999999,9.021172153590303,0.155129122967757,6.239000000000001,2.288853464098475,6.205164918710279,83757.62691735604,109787.42873231508
0,3.0,0.190726816094707,1.0,0.125,10.348101396722427,86.6,8.36868490942976,0.33366186596313624,6.002000000000001,2.138040970613351,13.346474638525448,80575.93793203574,52808.474695572615
0,3.0,0.190726816094707,1.0,0.25,11.542242878707079,108.25,9.378593150183804,0.15495205556478775,6.2700000000000005,2.308749206240903,6.19808222259151,84173.79720657515,110332.93446892378
0,3.0,0.190726816094707,1.125,0.125,10.385835035549606,89.30624999999999,8.598851194373319,0.33254808063447355,6.011,2.1435161693830427,13.30192322537894,80696.76156438966,52887.6610121771
0,3.0,0.190726816094707,1.125,0.25,11.685431466697047,113.6625,9.726855214882994,0.1547855545623731,6.300000000000001,2.3286112453045766,6.191422182494924,84576.54264775493,110860.84324628706
0,3.0,0.381453632189414,0.5,0.125,14.573649905254278,205.67499999999998,14.11279956202649,0.22263093281380184,7.582000000000001,2.8522309375496757,8.905237312552073,203574.3956683422,66710.0724994721
0,3.0,0.381453632189414,0.5,0.25,15.460109008946093,216.5,14.00378224207351,0.14371846082422365,7.746,2.9707497743059137,5.748738432968946,207977.74582524117,136306.04631519676
0,3.0,0.381453632189414,0.625,0.125,14.614852733118276,208.38125,14.258183356702155,0.2223453432817665,7.590000000000001,2.857769983837139,8.89381373127066,203789.1932369714,66780.46033645386
0,3.0,0.381453632189414,0.625,0.25,15.61127375238729,221.9125,14.214887492192297,0.14370536298965617,7.775,2.990767294874933,5.748214519586247,208756.38701152208,136816.35813331458
0,3.0,0.381453632189414,0.75,0.125,14.65606184825507,211.08749999999998,14.402743532713172,0.22201968927405202,7.598000000000001,2.8633289800371777,8.880787570962081,204003.99080560062,66850.84817343563
0,3.0,0.381453632189414,0.75,0.25,15.762899568651196,227.325,14.421521815193028,0.14369325202771255,7.804,3.0107887370766435,5.747730081108502,209535.02819780298,137326.6699514324
0,3.0,0.381453632189414,0.875,0.125,14.69731242849361,213.79375,14.546452015643284,0.2216948169014406,7.606000000000001,2.8688889424627835,8.867792676057624,204218.78837422983,66921.23601041741
0,3.0,0.381453632189414,0.875,0.25,15.914646850565584,232.73749999999998,14.624107099915248,0.14368209717483402,7.832000000000001,3.030770091687559,5.747283886993361,210286.8196880053,137819.3848103048
0,3.0,0.381453632189414,1.0,0.125,14.738604453844767,216.5,14.689314763686667,0.2213707248896153,7.614000000000001,2.874449871995692,8.854828995584612,204433.58594285906,66991.62384739918
0,3.0,0.381453632189414,1.0,0.25,16.06718763365953,238.14999999999998,14.822133495291606,0.14367186858176745,7.861000000000001,3.0507992437335205,5.7468747432706975,211065.46087428622,138329.69662842262
0,3.0,0.381453632189414,1.125,0.125,14.779937904029106,219.20624999999998,14.831337683783024,0.22104741207769574,7.622000000000001,2.880011769456453,8.84189648310783,204648.38351148827,67062.01168438095
0,3.0,0.381453632189414,1.125,0.25,16.219842289827238,243.56249999999997,15.016329730453515,0.1436625372843113,7.889,3.0707880049522185,5.7465014913724515,211817.25236448843,138822.411487295
0,3.0,0.5721804482841211,0.5,0.125,23.338407746113912,270.625,11.595692514415937,0.1638892485536958,9.690999999999999,4.082552121598437,6.555569942147831,390300.60704733,85266.06602379108
0,3.0,0.5721804482841211,0.5,0.25,24.109133340142257,281.45,11.673999062064139,0.14359370670369842,9.81,4.175732474962995,5.743748268147937,395093.27779736946,172626.17019778985
0,3.0,0.5721804482841211,0.625,0.125,23.385556368926864,273.33124999999995,11.688037081007144,0.16378548436838872,9.699,4.088258670939302,6.5514193747355485,390622.8034002738,85336.45386077286
0,3.0,0.5721804482841211,0.625,0.25,24.277232550171554,286.86249999999995,11.816112046839246,0.1435898575327815,9.837,4.19593768829879,5.743594301311259,396180.6904885549,173101.28809741678
0,3.0,0.5721804482841211,0.75,0.125,23.43225219350983,276.03749999999997,11.780237670728711,0.16366743571934683,9.706,4.09393775785856,6.546697428773873,390904.72520909965,85398.0432181319
0,3.0,0.5721804482841211,0.75,0.25,24.445508557416908,292.275,11.956184070113038,0.14358595061022877,9.863,4.216092312636985,5.7434380244091505,397227.8286356223,173558.80903779826
0,3.0,0.5721804482841211,0.875,0.125,23.479460812896033,278.74375,11.871812228622417,0.16356461275637546,9.714,4.0996448169967,6.5425845102550175,391226.92156204354,85468.43105511369
0,3.0,0.5721804482841211,0.875,0.25,24.614156085935694,297.6875,12.094158294953527,0.1435818449051415,9.889,4.23625045452016,5.74327379620566,398274.96678268973,174016.32997817977
0,3.0,0.5721804482841211,1.0,0.125,23.52621389027232,281.45,11.963250921406214,0.16344763508801893,9.721,4.105324193633433,6.537905403520757,391508.84337086935,85530.02041247273
0,3.0,0.5721804482841211,1.0,0.25,24.783373724473886,303.09999999999997,12.229973343003136,0.14357736862006862,9.916,4.256466766812906,5.743094744802745,399362.3794738752,174491.44787780673
0,3.0,0.5721804482841211,1.125,0.125,23.573482385966276,284.15625,12.054063347431578,0.16334574512313701,9.729,4.111031757400664,6.53382980492548,391831.0397238132,85600.40824945449
0,3.0,0.5721804482841211,1.125,0.25,24.952762753370312,308.5125,12.363861390792485,0.14357285124835192,9.942,4.276632086621112,5.742914049934077,400409.5176209426,174948.96881818824
0,3.0,0.762907264378828,0.5,0.125,37.94380311433999,400.525,10.555742100839405,0.15561813580129238,10.0,5.635068801227062,6.224725432051695,536993.9215730472,87984.79622721193
0,3.0,0.762907264378828,0.5,0.25,38.91325900220257,411.34999999999997,10.570947038301693,0.14022038258560585,10.0,5.717216735009227,5.608815303424233,536993.9215730472,175969.59245442387
0,3.0,0.762907264378828,0.625,0.125,38.003401592408295,403.23125,10.61039888809719,0.15561813580129238,10.0,5.640254446134054,6.224725432051695,536993.9215730472,87984.79622721193
0,3.0,0.762907264378828,0.625,0.25,39.12795383157978,416.7625,10.651272535075298,0.14020198389932276,10.0,5.735944364267916,5.60807935597291,536993.9215730472,175969.59245442387
0,3.0,0.762907264378828,0.75,0.125,38.0630548904649,405.9375,10.664869153781208,0.15561813580129238,10.0,5.6454400910410465,6.224725432051695,536993.9215730472,87984.79622721193
0,3.0,0.762907264378828,0.75,0.25,39.34337423470187,422.17499999999995,10.730523454382078,0.14018365508625727,10.0,5.754671984121387,5.60734620345029,536993.9215730472,175969.59245442387
0,3.0,0.762907264378828,0.875,0.125,38.1227630085098,408.64374999999995,10.7191535384983,0.15561813580129238,10.0,5.650625735948039,6.224725432051695,536993.9215730472,87984.79622721193
0,3.0,0.762907264378828,0.875,0.25,39.55952017958079,427.5875,10.80871299901927,0.14016539791803967,10.0,5.773399595577978,5.606615916721586,536993.9215730472,175969.59245442387
0,3.0,0.762907264378828,1.0,0.125,38.182525946542995,411.34999999999997,10.773252680451414,0.15561813580129238,10.0,5.65581138085503,6.224725432051695,536993.9215730472,87984.79622721193
0,3.0,0.762907264378828,1.0,0.25,39.77639163437211,433.0,10.885854201662431,0.14014721416668574,10.0,5.7921271996259724,5.60588856666743,536993.9215730472,175969.59245442387
0,3.0,0.762907264378828,1.125,0.125,38.242343704564504,414.05625,10.827167215449176,0.15561813580129238,10.0,5.660997025762023,6.224725432051695,536993.9215730472,87984.79622721193
0,3.0,0.762907264378828,1.125,0.25,39.99470622401706,438.41249999999997,10.961763227972673,0.14013229569091867,10.0,5.810857441545604,5.605291827636747,536993.9215730472,175969.59245442387
